AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.19.0.3. Set the 'ServerName' directive globally to suppress this message
[Tue Sep 14 16:47:53.503809 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:53.503953 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:53.504022 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:53.504046 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:53.505060 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:53.505823 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:53.510915 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post-new.php?post_type=page
[Tue Sep 14 16:47:55.011336 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:47:55.011466 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:47:55.011533 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:47:55.011556 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:47:55.012129 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:47:55.012660 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:47:55.016979 2021] [php7:warn] [pid 19] [client 172.18.0.1:52082] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.089985 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 492, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.090180 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/http.php on line 493, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.090247 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 27, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.090292 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-ajax.php on line 28, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.091388 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6470, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.091917 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:08.097599 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:11.528130 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 16:48:11.536209 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 16:48:11.539909 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-header.php on line 9, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 16:48:11.540717 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/option.php on line 1097, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 16:48:11.540772 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/option.php on line 1098, referer: http://localhost/?page_id=69&preview=true
[Tue Sep 14 16:48:12.105795 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:12.105862 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:14.012011 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/functions.php on line 6584, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:14.016976 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/includes/misc.php on line 1310, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:14.020113 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-admin/admin-header.php on line 9, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:14.020502 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/option.php on line 1097, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:14.020544 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/option.php on line 1098, referer: http://localhost/wp-admin/about.php
[Tue Sep 14 16:48:14.455828 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1340, referer: http://localhost/wp-admin/admin.php?page=sp_menu
[Tue Sep 14 16:48:14.455911 2021] [php7:warn] [pid 21] [client 172.18.0.1:52098] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/pluggable.php on line 1343, referer: http://localhost/wp-admin/admin.php?page=sp_menu
[Tue Sep 14 16:48:31.798124 2021] [php7:warn] [pid 29] [client 172.18.0.1:52106] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:31.799212 2021] [php7:warn] [pid 29] [client 172.18.0.1:52106] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1691, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:31.800035 2021] [php7:warn] [pid 29] [client 172.18.0.1:52106] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api/class-wp-rest-server.php on line 1667, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:31.842871 2021] [php7:warn] [pid 29] [client 172.18.0.1:52106] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 691, referer: http://localhost/wp-admin/post.php?post=69&action=edit
[Tue Sep 14 16:48:31.842996 2021] [php7:warn] [pid 29] [client 172.18.0.1:52106] PHP Warning:  Cannot modify header information - headers already sent by (output started at /var/www/html/wp-content/plugins/wordpressProject/index.php:22) in /var/www/html/wp-includes/rest-api.php on line 692, referer: http://localhost/wp-admin/post.php?post=69&action=edit
